ALABAMA,"HUNTSVILLE ",1
ALABAMA,ENTERPRISE,3
ALABAMA,DECATUR,1
ALABAMA,NORTHPORT,1
ALABAMA,OPELIKA,1
ALABAMA,"MOUNTAIN BROOK",1
ALABAMA,ALABASTER,1
ALABAMA,"PHENIX CITY",1
ALABAMA,SATSUMA,1
ALABAMA,THEODORE,1
ALABAMA,MONTEVALLO,1
ALABAMA,FLORENCE,1
ALABAMA,GARDENDALE,1
ALABAMA,HARTSELLE,1
ALABAMA,PELHAM,1
ALABAMA,"ALEXANDER CITY",1
"NEW YORK",,17
"NEW YORK","E-ELMHURST ",1
"NEW YORK",LSKLDJL,1
"NEW YORK",BROOKLYN,10
"NEW YORK","EAST ELMHURST",2
"NEW YORK","MOUNT KISCO",2
"NEW YORK",WANTAGH,1
"NEW YORK",LIVERPOOL,3
"NEW YORK","PUTNAM VALLEY",1
"NEW YORK",NEWBURGH,1
"NEW YORK","NEW YORK",14
"NEW YORK",ASDF,1
"NEW YORK",MONROE,1
"NEW YORK","SARANAC LAKE",1
"NEW YORK",PEEKSKILL,1
"NEW YORK",SCHENECTADY,1
"NEW YORK","HOWARD BEACH",1
"NEW YORK","STATEN ISLAND",3
"NEW YORK",BRONX,2
"NEW YORK","ROCKVILLE CENTRE",1
"NEW YORK",MINEOLA,1
"NEW YORK","SPRINGFIELD GARDENS",1
"NEW YORK",LEVITTOWN,1
"NEW YORK",HUNTINGTON,1
"NEW YORK",APO,2
"NEW YORK","VALLEY SPRING",1
"NEW YORK","JACKSON HEIGHTS",1
"NEW YORK","COURTLAND MANOR ",1
"NEW YORK",RIDGEWOOD,1
"NEW YORK",DELMAR,1
"NEW YORK",WEBSTER,1
"NEW YORK",DPO,1
"NEW YORK",SHIRLEY,1
"NEW YORK","SCHENECTADY,",1
"NEW YORK","PORT JEFFERSON STATION",1
"NEW YORK",HEUVELTON,1
"NEW YORK",BAYVILLE,1
"NEW YORK",APALACHIN,1
"NEW YORK",BAYSIDE,1
"NEW YORK","NEW YORK ",1
"NEW YORK",BROOKLAND,1
"NEW YORK",LINDENHURST,1
"NEW YORK","SPRING VALLEY",1
"NEW YORK",WASHINGTONVILLE,1
"NEW YORK","BRONX VILLE",1
"NEW YORK",MANLIUS,1
"NEW YORK",CLEARWATER,1
"NEW YORK",NORTHPORT,1
"NEW YORK","BALLSTON LAKE",1
"NEW YORK","POUND RIDGE",1
"NEW YORK",ENDECOT,1
"NEW YORK",CARMEL,2
"NEW YORK",JACKSON,1
"NEW YORK","CAMBRIA HGTS",1
"NEW YORK",BALDWINSVILLE,1
"NEW YORK",FLUSHING,2
"NEW YORK",ALMOND,1
"NEW YORK",SYRACUSE,1
"NEW YORK",DELLMORE,1
"NEW YORK",HILLBURN,1
"NEW YORK","PORT WASHINGTON",1
"NEW YORK",MELZILLE,1
"NEW YORK",BALSWINSVILLE,1
"NEW YORK","ALBANY ",1
"NEW YORK",BRIDGEHEETON,1
"NEW YORK",SCARSDALE,1
"NEW YORK","HUNTINGTON STATION",1
"NEW YORK","EAST AURORA",1
"NEW YORK",SEAFORD,1
"NEW YORK",YONKERS,1
TENNESSEE,MEMPHIS,12
TENNESSEE,CLARKSVILLE,4
TENNESSEE,NASVILLE,1
TENNESSEE,CORDOVA,2
TENNESSEE,,13
TENNESSEE,"CHATTANOOGA ",1
TENNESSEE,BRISTOL,1
TENNESSEE,COOKEVILLE,2
TENNESSEE,MEMPIS,1
TENNESSEE,NASHVILLE,16
TENNESSEE,"JOHNSON CITY",1
TENNESSEE,WAYNESBORO,1
TENNESSEE,CHATTANOOGA,5
TENNESSEE,MURFREESBORO,7
TENNESSEE,FRANKLIN,3
TENNESSEE,JACKSON,2
TENNESSEE,MURFESBORO,1
TENNESSEE,MARYVILLE,3
TENNESSEE,MADISON,1
TENNESSEE,KNOXBVILLE,1
TENNESSEE,KNOXVILLE,10
TENNESSEE,NASHVILLW,1
TENNESSEE,GERMANTOWN,1
TENNESSEE,MISSON,1
TENNESSEE,PARIS,1
TENNESSEE,MURFEESBORO,1
TENNESSEE,HENDERSONVILLE,2
TENNESSEE,"MOUNTAIN CITY ",1
TENNESSEE,MCKENZIE,2
TENNESSEE,KINGSPORT,2
TENNESSEE,LAKELAND,1
TENNESSEE,CLEVELAND,2
TENNESSEE," MURFREESBORO",1
TENNESSEE,ANTIOCH,4
TENNESSEE,"JOHNSON CITY,",1
TENNESSEE,MUFREESBORO,1
TENNESSEE,MURFRESSBORO,1
TENNESSEE,MCDONALD,1
TENNESSEE,COVINGTON,1
TENNESSEE,"COLLEGE GROVE",1
TENNESSEE,PEGRAM,1
TENNESSEE,"KINGSTON SPRINGS",1
TENNESSEE,"MOUNT JULIET",1
TENNESSEE,SMYRNA,1
TENNESSEE,ARLINGTON,1
TENNESSEE,SHELBYVILLE,1
TENNESSEE,SEVIERVILLE,2
TENNESSEE,"MOUNT PLEASANT ",1
TENNESSEE,COLOMBIS,1
TENNESSEE,"COLUMBIA ",1
TENNESSEE,HERMITAGE,1
TENNESSEE,SHELBYBILLE,1
GEORGIA,,36
GEORGIA,CONYERS,2
GEORGIA,ATLANTA,35
GEORGIA,WOODSTOCK,4
GEORGIA,SAVANNAH,13
GEORGIA,DECATUR,4
GEORGIA,MARIETTA,8
GEORGIA,RIVERDALE,9
GEORGIA,"STONE MOUNTAIN",4
GEORGIA,WITHHELD,2
GEORGIA,DACULA,2
GEORGIA,RINGGOLD,1
GEORGIA,COVINGTON,2
GEORGIA,SMYRNA,4
GEORGIA,STATHAM,1
GEORGIA,MILLWOOD,1
GEORGIA,ROME,2
GEORGIA,MACONGE,1
GEORGIA,DOUGLASVILLE,3
GEORGIA,DECAUTER,1
GEORGIA,HINDSVILLE,1
GEORGIA,ATHENS,3
GEORGIA,STOCKBRIDGE,5
GEORGIA,EVANS,2
GEORGIA,HOMERVILLE,1
GEORGIA,MONTEZUMA,1
GEORGIA,"WAY CROSS",1
GEORGIA,AUSTELL,3
GEORGIA,COLUMBUS,9
GEORGIA,SANDESRVILLE,1
GEORGIA,ALPHARETTA,8
GEORGIA,GRIFFIN,2
GEORGIA,SNELLVILLE,2
GEORGIA,"COLLEGE PARK",2
GEORGIA,LAWRENCEVILLE,7
GEORGIA,"WARNER ROBINS",1
GEORGIA,BRUNSWICK,3
GEORGIA,"ALANTA ",1
GEORGIA,BUFORD,4
GEORGIA,BEAUFORD,1
GEORGIA,CUMMING,3
GEORGIA,TUCKER,1
GEORGIA,DULUTH,2
GEORGIA,"ACWORTH ",1
GEORGIA,KINGSLAND,1
GEORGIA,LITHONIA,2
GEORGIA,"PEACHTREE CITY",1
GEORGIA,"LOOKOUT MOUNTAIN",1
GEORGIA,MACON,3
GEORGIA,NORCROSS,2
GEORGIA,"EAST POINT",2
GEORGIA,"VILLA RICA",2
GEORGIA,LOGANVILLE,3
GEORGIA,CLARKESVILLE,2
GEORGIA,RINCON,2
GEORGIA,"LOCUST GROVE",1
GEORGIA,"JOHNS CREEK",1
GEORGIA,CARROLLTON,2
GEORGIA,DUNWOODY,1
GEORGIA,STATESBORO,1
GEORGIA,ELLENWOOD,1
GEORGIA,"LAWRENCEVILLE  ",2
GEORGIA,ACWORTH,4
GEORGIA,WINSTON,1
GEORGIA,CLARKSTON,1
GEORGIA,ATHERS,1
GEORGIA,"DORRVILLE ",1
GEORGIA,MORVEN,1
GEORGIA,DALLAS,3
GEORGIA,GRAY,1
GEORGIA,AUGUSTA,3
GEORGIA,DAWSONVILLE,1
GEORGIA,"SUWANEE ",1
GEORGIA,ALBANY,3
GEORGIA,DAHLONEGA,1
GEORGIA,FAYETTEVILLE,1
GEORGIA,CHATSWORTH,1
GEORGIA,KENETH,1
GEORGIA,"POWDER SPRINGS",1
GEORGIA,"JONESBOROUGH ",1
GEORGIA,"FLOWERY BRANCH",2
GEORGIA,"SAVANNAH ",1
GEORGIA,MIDWAY,1
GEORGIA,SOPERTON,1
GEORGIA,"ROSEWELL ",1
GEORGIA,CANTON,1
GEORGIA,FORTSON,1
GEORGIA,GRIFFENT,1
GEORGIA,BOSTON,1
GEORGIA,CARTERSVILLE,1
GEORGIA,SHILOH,1
GEORGIA,SUWANEE,2
GEORGIA,ALTANTA,1
GEORGIA,"MARRIETTA ",1
GEORGIA,POOLER,1
GEORGIA,"UNION CITY",1
GEORGIA,MCDONUGH,1
GEORGIA,"MARIETTA ",1
GEORGIA,QUITMAN,1
GEORGIA,MCDONOUGH,1
GEORGIA,"ATLANTA ",1
GEORGIA,COLOMBUS,1
GEORGIA,WHITE,1
GEORGIA,BRISTOL,1
GEORGIA,WINDER,1
GEORGIA,MABLETON,1
GEORGIA,MUSELLA,1
GEORGIA,"ST SIMONS ISLAND",1
GEORGIA,"SANDY SPRINGS",1
PENNSYLVANIA,PHILADELPHIA,29
PENNSYLVANIA,"NORTH HUNTINGDON",1
PENNSYLVANIA,KINGSTON,1
PENNSYLVANIA,,51
PENNSYLVANIA,HAVERTOWN,2
PENNSYLVANIA,"WEST CHESTER",2
PENNSYLVANIA,LANCASTER,5
PENNSYLVANIA,YORK,5
PENNSYLVANIA,ALLENTOWN,7
PENNSYLVANIA,GIRARD,4
PENNSYLVANIA,HAVERFORD,1
PENNSYLVANIA,MONROEVILLE,3
PENNSYLVANIA,MOSCOW,1
PENNSYLVANIA,WINDBER,1
PENNSYLVANIA,WAYNE,2
PENNSYLVANIA,CONCORDVILLE,2
PENNSYLVANIA,CRAFTON,2
PENNSYLVANIA,ETTERS,2
PENNSYLVANIA,"NEW KENSINGTON",1
PENNSYLVANIA,CORAOPOLIS,2
PENNSYLVANIA,"EAST STROUDSBURG",1
PENNSYLVANIA,"NORTH VERSAILLES",2
PENNSYLVANIA,SCRANTON,3
PENNSYLVANIA,NEWTOWN,2
PENNSYLVANIA,PITTSBURGH,22
PENNSYLVANIA,"WILKES BARRE,",1
PENNSYLVANIA,"NEWTON SQUARE",2
PENNSYLVANIA,"HARRISBURG ",1
PENNSYLVANIA,READING,1
PENNSYLVANIA,"ALTOONA,",1
PENNSYLVANIA,ASPINWALL,2
PENNSYLVANIA,COLLEGEVILLE,2
PENNSYLVANIA,MEDIA,2
PENNSYLVANIA,PITTSBURG,1
PENNSYLVANIA,BRISTOL,2
PENNSYLVANIA,BATH,1
PENNSYLVANIA,"KING OF PRUSSIA",2
PENNSYLVANIA,"CRANBERRY TOWNSHIP",2
PENNSYLVANIA,POTTSVILLE,2
PENNSYLVANIA,CHAMBERSBURG,5
PENNSYLVANIA,POTTSTOWN,1
PENNSYLVANIA,ERIE,4
PENNSYLVANIA,JENKINTOWN,1
PENNSYLVANIA,CARLISLE,1
PENNSYLVANIA,SECANE,1
PENNSYLVANIA,"BEAVER FALLS",2
PENNSYLVANIA,"WILKES BARRE",1
PENNSYLVANIA,HAWLEY,1
PENNSYLVANIA,"BALA CYNWYD",1
PENNSYLVANIA,VERONA,1
PENNSYLVANIA,DOYLESTOWN,4
PENNSYLVANIA,"PHILADELPHIA ",1
PENNSYLVANIA,MCELHATTAN,1
PENNSYLVANIA,BIRDSBORO,1
PENNSYLVANIA,PHILIPHIA,1
PENNSYLVANIA,MCMURRAY,3
PENNSYLVANIA,MILLERSBURG,1
PENNSYLVANIA,BULTER,1
PENNSYLVANIA,MACUNGIE,2
PENNSYLVANIA,"BETHLEHEM,",1
PENNSYLVANIA,"STROUDSBURG ",1
PENNSYLVANIA,NORRISTOWN,1
PENNSYLVANIA,BENSALEM,2
PENNSYLVANIA,BLOOMSBERG,1
PENNSYLVANIA,PHILEDELPHIA,1
PENNSYLVANIA,HARRISBURG,6
PENNSYLVANIA,"GARNET VALLEY",2
PENNSYLVANIA,DEVON,1
PENNSYLVANIA,INDIANA,1
PENNSYLVANIA,"NEW CASTLE",3
PENNSYLVANIA,PHOENIXVILLE,3
PENNSYLVANIA,"CRANBERRY TWP",2
PENNSYLVANIA,MARYSVILLE,2
PENNSYLVANIA,"BLUE BEL",1
PENNSYLVANIA,"NEW HOPE",1
PENNSYLVANIA,"GLEN MILLS",1
PENNSYLVANIA,BEAVER,1
PENNSYLVANIA,AMBRIDGE,1
PENNSYLVANIA,HORSHAM,2
PENNSYLVANIA,MILFORD,1
PENNSYLVANIA,"MOUNT JOY",1
PENNSYLVANIA,"ST. MARYS",1
PENNSYLVANIA,"NEW PROVIDENCE",1
PENNSYLVANIA,"LOWER BURRELL",1
PENNSYLVANIA,LILLY,1
PENNSYLVANIA,CANONSBURG,2
PENNSYLVANIA,COOPERSBURG,1
PENNSYLVANIA,GIBSONIA,4
PENNSYLVANIA,"LANCASTER ",3
PENNSYLVANIA,"NEWTO SQUARE",1
PENNSYLVANIA,NANTICOKE,1
PENNSYLVANIA,"MOUNTAIN TOP",2
PENNSYLVANIA,"BETHEL PARK",1
PENNSYLVANIA,PLAINS,1
PENNSYLVANIA,LEBANON,1
PENNSYLVANIA,YARDLEY,1
PENNSYLVANIA,"PITTSBURGH ",3
PENNSYLVANIA,BRADFORD,1
PENNSYLVANIA,WAYNESBORO,1
PENNSYLVANIA,LANSDALE,2
PENNSYLVANIA,BOYERTOWN,2
PENNSYLVANIA,COATESVILLE,1
PENNSYLVANIA,"DORRANCE ST.",1
PENNSYLVANIA,ROSLYN,1
PENNSYLVANIA,"GROVE CITY",1
PENNSYLVANIA,"FOLSOM ",1
PENNSYLVANIA,VENETIA,2
PENNSYLVANIA,WASHINGTON,2
PENNSYLVANIA,UNIONTOWN,1
PENNSYLVANIA,QUAKERTOWN,2
PENNSYLVANIA,"KENNETT SQUARE",1
PENNSYLVANIA,ATHENS,1
PENNSYLVANIA,"CLARKS SUMMIT",2
PENNSYLVANIA,APOLLO,1
PENNSYLVANIA,"ST COLLEGE",1
PENNSYLVANIA,BUSHKILL,1
PENNSYLVANIA,PORTAGE,1
PENNSYLVANIA,PHILADEPHIA,1
PENNSYLVANIA,HUMMELSTOWN,1
PENNSYLVANIA,"DOWNINGTOWN ",1
PENNSYLVANIA,HAMLIN,1
PENNSYLVANIA,"MOON TOWNSHIP",1
PENNSYLVANIA,"LANCASTER  ",1
PENNSYLVANIA,JAMISON,1
PENNSYLVANIA,GLENMOORE,1
PENNSYLVANIA,"UPPER DARBY ",1
PENNSYLVANIA,SOUDERTON,2
PENNSYLVANIA,WYOMING,1
PENNSYLVANIA,JOHNSTOWN,1
PENNSYLVANIA,"LYON  ",1
PENNSYLVANIA,"HANOVER TOWNSHIP ",1
PENNSYLVANIA,"LAFAYETTE HILL",1
PENNSYLVANIA,LEVITTOWN,2
PENNSYLVANIA,GALETON,1
PENNSYLVANIA,CLARION,1
PENNSYLVANIA,WARMINSTER,1
PENNSYLVANIA,GREENSBURG,1
PENNSYLVANIA,PUNXSUTAWNEY,1
PENNSYLVANIA,"EXPORT ",1
PENNSYLVANIA,TOWANDA,1
PENNSYLVANIA,SALTSBURG,1
PENNSYLVANIA,EDINBORO,2
PENNSYLVANIA,BRIDGEWATER,1
PENNSYLVANIA,"ELLWOOD CITY",2
PENNSYLVANIA,SAYRE,1
PENNSYLVANIA,"COAL TOWNSHIP",2
PENNSYLVANIA,CONNELLSVILLE,1
PENNSYLVANIA,SPRINGDALE,1
PENNSYLVANIA,BETHLEHEM,4
PENNSYLVANIA,SELLERSVILLE,1
PENNSYLVANIA,CRESCO,1
PENNSYLVANIA,MILNESVILLE,1
PENNSYLVANIA,KINTNERSVILLE,2
PENNSYLVANIA,SAYLORSBURG,1
PENNSYLVANIA,"BLUE BELL",2
PENNSYLVANIA,FOLSOM,1
PENNSYLVANIA,BLANDON,1
PENNSYLVANIA,"WEST POINT",1
PENNSYLVANIA,YEADON,1
PENNSYLVANIA,HERSHEY,1
PENNSYLVANIA,HELLAM,1
PENNSYLVANIA,"SPRINGHOUSE  ",1
PENNSYLVANIA,WHITEHALL,1
PENNSYLVANIA,"NEW BRIGHTON",1
PENNSYLVANIA,"WEST PITSON",1
PENNSYLVANIA,"ELLWOOD CITY ",1
PENNSYLVANIA,ARDMORE,1
PENNSYLVANIA,ELIZABETHTOWN,1
PENNSYLVANIA,"MARCUS HOOK",1
PENNSYLVANIA,LEBANNON,1
PENNSYLVANIA,HATBORO,1
PENNSYLVANIA,SHILLINGTON,1
PENNSYLVANIA,PHILADLEPHIA,1
PENNSYLVANIA,LEESPORT,1
PENNSYLVANIA,CRESCENT,1
PENNSYLVANIA,PHILEXDELPHIA,1
PENNSYLVANIA,OXFORD,1
PENNSYLVANIA,BRADDOCK,1
PENNSYLVANIA,TELFORD,1
PENNSYLVANIA,RICHBORO,1
PENNSYLVANIA,DOWNINGTOWN,1
PENNSYLVANIA,"212 STONE RIDGE DRIVE",1
PENNSYLVANIA,DOUGLASSVILLE,1
PENNSYLVANIA,ENOLA,1
PENNSYLVANIA,"HAZLE TOWNSHIP",1
PENNSYLVANIA,FEASTERVILLE,1
PENNSYLVANIA,ALIQUIPPA,1
PENNSYLVANIA,"SAINT MARYS",1
PENNSYLVANIA,"WEST LEECHBURG ",1
PENNSYLVANIA,CHESTER,1
PENNSYLVANIA,ALDEN,1
PENNSYLVANIA,CHESTERBROOK,1
PENNSYLVANIA,OHIOPYLE,1
PENNSYLVANIA,EASTON,2
PENNSYLVANIA,MECHANICSBURG,2
PENNSYLVANIA,"SOUTH PARK",1
PENNSYLVANIA,HOLLAND,1
PENNSYLVANIA,"BENSALEM ",1
PENNSYLVANIA,TUNKHANNOCK,1
PENNSYLVANIA,READNOR,1
PENNSYLVANIA,BLAIRSVILLE,1
PENNSYLVANIA,FREELAND,1
PENNSYLVANIA,"LINCOLN UNIVERSITY",1
PENNSYLVANIA,GREENTOWN,1
PENNSYLVANIA,"ABBOTTS TOWN",1
PENNSYLVANIA,"DICKSON CITY",1
PENNSYLVANIA,"BOILING SPRINGS",1
PENNSYLVANIA,OLEY,1
PENNSYLVANIA,CONSHOHOCKEN,1
PENNSYLVANIA,"DUNMORE ",1
PENNSYLVANIA,ALTOONA,1
PENNSYLVANIA,SKIPPACK,1
PENNSYLVANIA," CORAOPOLIS",1
PENNSYLVANIA,DILOSBURG,1
CALIFORNIA,,148
CALIFORNIA,"DANA POINT",1
CALIFORNIA,VENTURA,6
CALIFORNIA,"LAGUNA NIGUEL",2
CALIFORNIA,UKIAH,2
CALIFORNIA,"LAGUNA BEACH",1
CALIFORNIA,OCEANO,1
CALIFORNIA,"MENLO PARK",2
CALIFORNIA,BELLFLOWER,1
CALIFORNIA,"SAN DIEGO",31
CALIFORNIA,HOLLYWOOD,3
CALIFORNIA,LIVERMORE,5
CALIFORNIA,VACAVILLE,6
CALIFORNIA,"THOUSAND OAKS ",4
CALIFORNIA,FULLERTON,3
CALIFORNIA,"CLEARLAKE ",1
CALIFORNIA,"DALY CITY",3
CALIFORNIA,WITHHELD,6
CALIFORNIA,SEBASTOPOL,1
CALIFORNIA,SACRAMENTO,16
CALIFORNIA,ESCONDIDO,6
CALIFORNIA,BERKELEY,11
CALIFORNIA,"SANTA BARBARA",12
CALIFORNIA,"PALO ALTO",5
CALIFORNIA,ROSEVILLE,5
CALIFORNIA,"VISALIA,",1
CALIFORNIA,OAKLAND,13
CALIFORNIA,"SAN RAMON",4
CALIFORNIA,"WESTLAKE VILLAGE",1
CALIFORNIA,"LAGUNA HILLS",1
CALIFORNIA,"NORTH HOLLYWOOD",9
CALIFORNIA,ASDF,11
CALIFORNIA,ASDFLKJ,1
CALIFORNIA,"SANTA CLARA",5
CALIFORNIA,"SAN MATEO",7
CALIFORNIA,"HUNTINGTON BEACH",1
CALIFORNIA,WESTCHESTER,3
CALIFORNIA,OCEANSIDE,5
CALIFORNIA,GLENDORA,3
CALIFORNIA,"MANHATTAN BEACH",1
CALIFORNIA,"CHULA VISTA",3
CALIFORNIA,"SANTA ROSA",9
CALIFORNIA,BARSTOW,2
CALIFORNIA,RIVERSIDE,6
CALIFORNIA,"PLEASANT HILL",3
CALIFORNIA,ANTELOPE,1
CALIFORNIA,"RANCHO CUCAMONGA ",1
CALIFORNIA,TULARE,3
CALIFORNIA,"REDONDO BEACH",4
CALIFORNIA,BAKERSFIELD,8
CALIFORNIA,"PASO ROBLES",3
CALIFORNIA,WHITTIER,3
CALIFORNIA,"LOS ANGELES",45
CALIFORNIA,HAYWARD,7
CALIFORNIA,94538,1
CALIFORNIA,"MORGAN HILL",2
CALIFORNIA,"SAN JOSE",26
CALIFORNIA,LOQUITAS,1
CALIFORNIA,"CULVER CITY",6
CALIFORNIA,"EL MONTE",1
CALIFORNIA,WESTMINSPER,1
CALIFORNIA,CARLSBAD,2
CALIFORNIA,"SAN FRANCISCO",40
CALIFORNIA,STOCKTON,8
CALIFORNIA,"SAN CLEMENTE",4
CALIFORNIA,DOWNEY,4
CALIFORNIA,CORONA,3
CALIFORNIA,"GRASS VALLEY",4
CALIFORNIA,"MORENO VALLEY ",1
CALIFORNIA,"PALM DESERT",4
CALIFORNIA,ALAMEDA,4
CALIFORNIA,"VALLEY VILLAGE",1
CALIFORNIA,RIDGECREST,4
CALIFORNIA,"MARINA DEL REY",6
CALIFORNIA,"SAN FRANSCISCO ",1
CALIFORNIA,MONTEREY,2
CALIFORNIA,CONCORD,6
CALIFORNIA,MARTINEZ,1
CALIFORNIA,ENCINO,3
CALIFORNIA,"SUN VALLEY",2
CALIFORNIA,"LONG BEACH",14
CALIFORNIA,ANAHEIM,2
CALIFORNIA," SANTA FE SPRINGS",1
CALIFORNIA,PRESSLINE,1
CALIFORNIA,"WEST HILLS",3
CALIFORNIA,"SAN JOSE ",4
CALIFORNIA,"SANTA MONICA",8
CALIFORNIA,BURLINGANE,1
CALIFORNIA,"SAN GABRIEL",4
CALIFORNIA,NOVATO,2
CALIFORNIA,LEMOORE,1
CALIFORNIA,BONITA,1
CALIFORNIA,TORRANCE,7
CALIFORNIA,TARZANA,2
CALIFORNIA,"MOUNTAIN VIEW ",1
CALIFORNIA,"REDWOOD CITY",4
CALIFORNIA,"SANAT ANA",1
CALIFORNIA,FRESNO,4
CALIFORNIA,FAIRFIELD,3
CALIFORNIA,ENCINITAS,4
CALIFORNIA,YUCAIPA,1
CALIFORNIA,MENLO,1
CALIFORNIA,"CASTRO VALLEY",2
CALIFORNIA,"RANCHO CUCAMONGA",5
CALIFORNIA,MANTECA,2
CALIFORNIA,"DIAMOND BAR",1
CALIFORNIA,"PALM SPRINGS",2
CALIFORNIA,"SANTA CLARITA",1
CALIFORNIA,NORTHRIDGE,7
CALIFORNIA,RICHMOND,3
CALIFORNIA,ROSEMAN,1
CALIFORNIA,OXNARD,4
CALIFORNIA,MERCED,2
CALIFORNIA,"EL CAJON",3
CALIFORNIA,ONTARIO,1
CALIFORNIA,"SANTA PAULA",2
CALIFORNIA,WINNETKA,2
CALIFORNIA,FREMONT,8
CALIFORNIA,"YUCCA VALLEY",1
CALIFORNIA,"BALDWIN PARK",1
CALIFORNIA,"LOS ALAMITOS",1
CALIFORNIA,CYPRESS,3
CALIFORNIA," SANT'ANTIMO",1
CALIFORNIA,SUNNYVALE,8
CALIFORNIA,COVINA,2
CALIFORNIA,PITTSBURG,2
CALIFORNIA,AGOURA,1
CALIFORNIA,"MURRIETA ",1
CALIFORNIA,"EL GRANADA",1
CALIFORNIA,RECIOTA,1
CALIFORNIA,EUREKA,3
CALIFORNIA,LAHABRA,1
CALIFORNIA,"DESSERT HOT SPRINGS",2
CALIFORNIA,WHITTER,1
CALIFORNIA,MURRIETA,3
CALIFORNIA,MODESTO,2
CALIFORNIA,LANCASTER,4
CALIFORNIA,ORINDA,1
CALIFORNIA,SANFRANCISCO,2
CALIFORNIA,"SANTA CRUZ",3
CALIFORNIA,"IMPERIAL BEACH",1
CALIFORNIA,"SAN PEDRO",1
CALIFORNIA,"MILL VALLEY",1
CALIFORNIA,"RANCHO PALOS VERDES",2
CALIFORNIA,RIALTO,1
CALIFORNIA,WASHINGTON,1
CALIFORNIA,INGLEWOOD,5
CALIFORNIA,"ELK GROVE",5
CALIFORNIA,CHINO,2
CALIFORNIA,SONORA,1
CALIFORNIA,"LOS ANGELAS",1
CALIFORNIA,MONTROSE,1
CALIFORNIA,COACHELLA,2
CALIFORNIA,"LA QUINTA",2
CALIFORNIA,"MANHATTAN BEACH ",1
CALIFORNIA,FONTANA,1
CALIFORNIA,"NEWPORT BEACH",6
CALIFORNIA,"LA PALMA",1
CALIFORNIA,"LA MESA",1
CALIFORNIA,ROSEMEAD,1
CALIFORNIA,"VAN NUYS",2
CALIFORNIA,VISTA,2
CALIFORNIA,CREMONT,1
CALIFORNIA," IRVINE,",1
CALIFORNIA,WINDSOR,1
CALIFORNIA,"WEST LAKE VILLAGE",1
CALIFORNIA,TEMECULA,4
CALIFORNIA,"STUDIO CITY",2
CALIFORNIA,"SAN BRUNO",3
CALIFORNIA,"PACIFIC PALISADES",1
CALIFORNIA,FREMAONT,1
CALIFORNIA,"SHERMAN OAKS",7
CALIFORNIA,VALLEJO,2
CALIFORNIA,VISALIA,4
CALIFORNIA,GARDENA,1
CALIFORNIA,TUSTIN,1
CALIFORNIA,CHICO,2
CALIFORNIA,MOORPARK,2
CALIFORNIA,ARCADIA,4
CALIFORNIA,"SAN MARINO",1
CALIFORNIA,"SAN BERNARDINO",3
CALIFORNIA,STANTON,1
CALIFORNIA,"ST. LA",1
CALIFORNIA,"SOUTH PASADENA",2
CALIFORNIA,"CAPO BEACH",1
CALIFORNIA,LARKSPUR,1
CALIFORNIA,PASADENA,7
CALIFORNIA,PLACERVILLE,4
CALIFORNIA,LITTLEROCK,1
CALIFORNIA,"MOUNTAIN VIEW",8
CALIFORNIA,"RIDGE CREST",1
CALIFORNIA,IVANHOE,1
CALIFORNIA,"WALNUT CREEK",3
CALIFORNIA,"LOS GATOS",3
CALIFORNIA,"REDWOOD VALLEY",1
CALIFORNIA,IRVINE,6
CALIFORNIA,ORANGE,1
CALIFORNIA,ARVIN,1
CALIFORNIA,"MOUNTAIN HOUSE",1
CALIFORNIA,HILLSBOROUGH,1
CALIFORNIA,POMANA,1
CALIFORNIA,CLOVIS,3
CALIFORNIA,"PLUMAS LAKE",1
CALIFORNIA,ACTON,1
CALIFORNIA,PETULUMA,1
CALIFORNIA,COTATI,1
CALIFORNIA,"LAKE FOREST ",1
CALIFORNIA,"N. HOLLYWOOD",1
CALIFORNIA,SANATABARABA,1
CALIFORNIA,WILDOMAR,3
CALIFORNIA,FALLBROOK,2
CALIFORNIA,"FOUNTAIN VALLEY",1
CALIFORNIA,FORESTVILLE,1
CALIFORNIA,CUPERTINO,2
CALIFORNIA,CERRITOS,1
CALIFORNIA,ATHERTON,1
CALIFORNIA,"29 PALMS",1
CALIFORNIA,"CHINO HILLS",2
CALIFORNIA,OJAI,2
CALIFORNIA,CALEXICO,1
CALIFORNIA,"CAMERON PARK",1
CALIFORNIA,"PANORAMA CITY",1
CALIFORNIA,"1000 OAKS",1
CALIFORNIA,"WEST HOLLYWOOD",1
CALIFORNIA,"MISSION VIEJO",6
CALIFORNIA,DAVIS,4
CALIFORNIA,AUBURN,1
CALIFORNIA,"POINT REYES STATION",1
CALIFORNIA,GLENDALE,8
CALIFORNIA,ROSS,1
CALIFORNIA,CHATSWORTH,1
CALIFORNIA,BERKLEY,2
CALIFORNIA,"LAKE ISABELLA",1
CALIFORNIA,LA,2
CALIFORNIA,ALHAMBRA,2
CALIFORNIA,"CASTOR VALLEY",1
CALIFORNIA,LODI,1
CALIFORNIA,BURLINGAME,3
CALIFORNIA,"SANTA BARBARA ",1
CALIFORNIA,CAMARILLO,2
CALIFORNIA,"BEN LOMOND",1
CALIFORNIA,PLEASANTON,3
CALIFORNIA,FREEDOM,1
CALIFORNIA,MENIFEE,2
CALIFORNIA,DANVILLE,2
CALIFORNIA,NEWHALL,2
CALIFORNIA,MAGALIA,1
